Datum;Uhrzeit;Deutschland/Luxemburg[€/MWh];Dänemark 1[€/MWh];Dänemark 2[€/MWh];Frankreich[€/MWh];Italien (Nord)[€/MWh];Niederlande[€/MWh];Polen[€/MWh];Schweden 4[€/MWh];Schweiz[€/MWh];Slowenien[€/MWh];Tschechien[€/MWh];Ungarn[€/MWh];Österreich[€/MWh];Deutschland/Österreich/Luxemburg[€/MWh]
06/07/19;03:00:00;33.14;29.43;29.43;10.41;-;33.14;-;10.36;31.14;33.14;31.4;31.4;33.14;-
06/07/19;04:00:00;32.09;32.09;32.09;6.85;-;32.09;-;4.83;31.29;32.09;31.48;31.48;32.09;-
06/07/19;05:00:00;32.49;32.49;32.49;9.41;-;32.41;-;13.72;32.62;36.1;34.02;34.02;32.49;-
06/07/19;06:00:00;57.33;57.33;57.33;14.79;-;36.12;-;55.95;41.07;48.07;42.7;43.8;48.07;-
06/07/19;07:00:00;73.75;73.75;73.75;31.12;-;43.04;-;71.98;42.78;67.71;50.37;55.11;67.71;-
06/07/19;08:00:00;66.98;66.98;66.98;43.55;-;51.17;-;65.38;45.61;73.94;49.01;63.87;66.98;-
06/07/19;09:00:00;45.93;45.93;45.93;41.99;-;45.82;-;44.83;42.14;59.82;42.75;55.08;45.93;-
06/07/19;10:00:00;37.21;37.21;37.21;37.21;-;37.21;-;37.21;34.76;52.3;37.45;49.08;37.21;-
06/07/19;11:00:00;33.39;33.39;33.39;33.39;-;33.39;-;32.59;32;50.34;34.91;47.06;33.39;-
06/07/19;12:00:00;30.09;30.09;30.09;30.09;-;30.09;-;30.09;28.18;46.5;32.1;44.97;30.09;-
06/07/19;13:00:00;27.7;28.39;28.39;27.7;-;27.7;-;28.39;26.59;46.5;31.69;44.39;27.7;-
06/07/19;14:00:00;27.07;27.73;27.73;27.07;-;27.07;-;27.73;25.92;47.64;29.63;44.08;27.07;-
06/07/19;15:00:00;27.21;27.45;27.45;27.21;-;27.21;-;27.45;26.53;48.07;31.59;44.24;27.21;-
06/07/19;16:00:00;28.66;28.66;28.66;23.26;-;28.57;-;28.66;27.41;50.61;30.1;46.98;28.66;-
06/07/19;17:00:00;31.27;31.27;31.27;31.27;-;31.27;-;30.54;31.78;50.64;33.32;44.75;31.27;-
06/07/19;18:00:00;39.92;39.92;39.92;27.54;-;38.99;-;38.96;38.46;49.9;38.3;50.05;39.92;-
06/07/19;19:00:00;42.04;42.04;42.04;32.17;-;41.28;-;41.03;40.16;48.31;40.31;51.98;42.04;-
06/07/19;20:00:00;40.07;40.07;40.07;22.63;-;40.07;-;39.11;39.02;49;39.33;55.39;40.07;-
06/07/19;21:00:00;33;33;33;20.22;-;32.02;-;32.21;35.95;47.7;35.63;51.72;33;-
06/07/19;22:00:00;30.04;30.04;30.04;30.04;-;30.04;-;29.32;30.81;37.1;31.12;36.93;30.04;-
06/07/19;23:00:00;26.25;26.25;26.25;26.25;-;28.8;-;25.62;27.04;36.2;26.82;30.22;26.41;-
06/08/19;00:00:00;-0.05;10.42;10.42;3.25;-;42.6;-;10.42;20.55;48.73;9.37;44.96;29.02;-
06/08/19;01:00:00;-19.95;12.68;12.68;0.9;-;35;-;12.68;14.44;42.74;6;36.03;28.76;-
06/08/19;02:00:00;-39.96;11.74;11.74;2.71;-;27.1;-;11.74;8.8;40.23;0.3;20.56;29.29;-
06/08/19;03:00:00;-40;5.99;5.99;-17.67;-;28.1;-;5.99;8.83;36.1;-1;11.06;30.01;-
06/08/19;04:00:00;-44.93;3.85;3.85;-24.92;-;27.1;-;3.85;8.85;35.23;-2.28;10.17;29.07;-
06/08/19;05:00:00;-54.78;3.66;3.66;-20.54;-;25.5;-;3.66;7.75;30;-6.57;10.6;29.01;-
06/08/19;06:00:00;-59.95;3.99;3.99;-6.65;-;23.5;-;3.99;7.93;35.22;-10;19.88;29.02;-
06/08/19;07:00:00;-60;10.4;10.4;2.64;-;27.1;-;10.4;8.82;38.08;-7.56;29.46;27.06;-
06/08/19;08:00:00;-60.07;11.85;11.85;5.3;-;28.1;-;11.85;8.86;44.15;-10;36.84;26.09;-
06/08/19;09:00:00;-65.06;16.62;16.62;5.27;-;29.9;-;16.62;15.42;46;-10;36.73;27.1;-
06/08/19;10:00:00;-68.26;13.76;13.76;5.34;-;27.4;-;13.76;21.99;43.42;-15.09;35.4;27.04;-
06/08/19;11:00:00;-73.04;15.85;15.85;6.62;-;26.2;-;15.85;20.91;40.23;-23.74;31.16;28.04;-
06/08/19;12:00:00;-75.9;13.98;13.98;11.34;-;22.6;-;13.98;22.59;38.14;-31.31;31.16;28.08;-
06/08/19;13:00:00;-85.03;1.31;11.54;6.08;-;23.2;-;11.54;21.87;32.52;-37.93;27.69;28.77;-
06/08/19;14:00:00;-90.01;0.09;6.55;0.03;-;20.1;-;10.5;21.92;30;-48.14;20.56;29.01;-
06/08/19;15:00:00;-85.04;0.09;9.57;0;-;16.5;-;9.57;21.24;35.22;-45.3;27.57;29.22;-
06/08/19;16:00:00;-74.44;0.09;9.65;3.43;-;16;-;9.65;21.8;36.1;-30;29.02;30.01;-
06/08/19;17:00:00;-65.04;10.71;10.71;6.86;-;26.3;-;10.71;12.79;40.23;-11.08;31.16;30.04;-
06/08/19;18:00:00;-59.94;10.45;10.45;10.57;-;26.7;-;10.45;17.57;43.68;5.64;35.44;30.01;-
06/08/19;19:00:00;10.54;10.23;10.23;12.92;-;25.8;-;10.23;25.49;43.69;22;40.27;30.08;-
06/08/19;20:00:00;23.54;5.53;5.53;11.8;-;34.9;-;5.53;28.89;48.73;31.38;51.91;30.05;-
06/08/19;21:00:00;25.47;0.13;3.53;12.39;-;39;-;3.53;29.2;49.09;31.81;53.53;30.04;-
06/08/19;22:00:00;27.31;0.1;2.29;21.94;-;48;-;2.29;30.55;40.23;32.63;41.29;28.09;-
06/08/19;23:00:00;20.84;0.08;1.63;28.72;-;41;-;1.63;28.71;36.1;29.83;32.57;26.95;-
06/09/19;00:00:00;25.62;4.54;4.54;26.15;-;27.7;-;4.54;24.91;25.62;23.51;23.51;25.62;-
06/09/19;01:00:00;14.24;2.42;2.42;18.7;-;33.24;-;2.42;22.08;14.24;20.64;20.64;14.24;-
06/09/19;02:00:00;12;1.85;1.85;17.13;-;36.43;-;1.85;20.81;12.45;18;18;12.45;-
06/09/19;03:00:00;9.16;0.83;0.83;15.11;-;38.09;-;0.83;15.08;9.16;12.24;12.24;9.16;-
06/09/19;04:00:00;10.98;0.51;0.51;14.68;-;30;-;0.51;13.61;11.12;11.01;11.01;11.12;-
06/09/19;05:00:00;10.72;0.86;0.86;13.87;-;27.7;-;0.86;13.97;10.72;12.47;12.47;10.72;-
06/09/19;06:00:00;14.81;1.92;1.92;15.73;-;19.35;-;1.92;13.93;15.14;13.9;13.9;15.14;-
06/09/19;07:00:00;13.38;2.9;2.9;15.93;-;25;-;2.9;18.95;13.57;19.11;19.61;13.57;-
06/09/19;08:00:00;15.53;11;11;18;-;26.57;-;11;22.18;15.8;21.41;23.84;15.8;-
06/09/19;09:00:00;10.47;10.47;10.47;14.88;-;30.29;-;10.47;14.69;11.6;18.7;20.99;11.6;-
06/09/19;10:00:00;5.28;5.28;5.28;10.8;-;30.1;-;5.28;12.64;7.25;17.25;20.42;7.25;-
06/09/19;11:00:00;12.26;12.26;12.26;15.73;-;27.66;-;12.26;11.5;13.5;18;22.01;13.5;-
06/09/19;12:00:00;14.96;14.96;14.96;18.33;-;29.9;-;14.6;13.21;16.16;15.34;19.72;16.16;-
06/09/19;13:00:00;13.58;13.58;13.58;15.81;-;23.4;-;13.26;10.17;14.37;13.29;14.7;14.37;-
06/09/19;14:00:00;14.93;14.93;14.93;15.73;-;18.47;-;14.57;11.05;15.22;12.5;13.94;15.22;-
06/09/19;15:00:00;17.94;17.94;17.94;17.94;-;17.94;-;12.5;15.12;17.94;19.69;22.09;17.94;-
06/09/19;16:00:00;24.68;24.68;24.68;18.39;-;28.49;-;11.73;21.45;24.68;24;26.05;24.68;-
06/09/19;17:00:00;31.9;31.9;31.9;20.68;-;38.14;-;13.34;29.12;29.61;30.19;30.19;29.61;-
06/09/19;18:00:00;44.38;44.38;44.38;29.74;-;43.81;-;43.32;35.67;41.99;37.99;37.99;41.99;-
06/09/19;19:00:00;48.77;48.77;48.77;32.12;-;48.77;-;47.6;39.93;45.91;43.8;43.8;45.91;-
06/09/19;20:00:00;50.53;50.53;50.53;25.53;-;58.1;-;49.32;40.24;45.82;45.06;45.06;45.82;-
06/09/19;21:00:00;47.15;47.15;47.15;19.86;-;57.11;-;46.02;39.12;41.83;42.95;42.95;41.83;-
06/09/19;22:00:00;41.12;41.12;41.12;34.38;-;41.49;-;24.05;38.56;39.96;41.58;41.58;39.96;-
06/09/19;23:00:00;35.6;35.6;35.6;35.6;-;35.6;-;10.04;32.11;35.6;36.15;36.15;35.6;-
06/10/19;00:00:00;33.32;33.32;33.32;33.32;-;33.32;-;1.76;26.41;33.32;26.59;26.59;33.32;-
06/10/19;01:00:00;28.84;28.84;28.84;28.84;-;28.84;-;1.16;25.42;28.84;25.28;25.28;28.84;-
06/10/19;02:00:00;27.78;27.78;27.78;27.78;-;27.78;-;1.49;24.08;27.78;23.3;23.3;27.78;-
06/10/19;03:00:00;27;27;27;27;-;27;-;1.65;22.73;27;21.81;21.81;27;-
06/10/19;04:00:00;27.01;27.01;27.01;27.01;-;27.01;-;1.61;22.4;27.01;21;21;27.01;-
06/10/19;05:00:00;25.83;25.83;25.83;25.83;-;25.83;-;3.08;22.61;25.83;21.84;21.84;25.83;-
06/10/19;06:00:00;26.84;26.84;26.84;26.84;-;26.84;-;26.84;26.35;26.84;25.55;25.55;26.84;-
06/10/19;07:00:00;30.03;30.03;30.03;30.03;-;30.03;-;30.03;28.74;30.03;30.02;30.02;30.03;-
06/10/19;08:00:00;33.54;33.54;33.54;33.54;-;33.54;-;33.54;28.74;36.1;30.7;30.7;33.54;-
06/10/19;09:00:00;30.92;30.92;30.92;30.92;-;30.92;-;30.92;27.8;36.1;30.5;30.5;30.92;-
06/10/19;10:00:00;30.06;30.06;30.06;30.06;-;30.06;-;30.06;26.11;36.1;27.72;28.24;30.06;-
06/10/19;11:00:00;29.55;29.55;29.55;29.55;-;29.55;-;29.55;26.94;37.1;28.53;29.49;29.55;-
06/10/19;12:00:00;28.69;28.69;28.69;28.69;-;28.69;-;28.69;27.06;40.2;28.65;30.19;28.69;-
06/10/19;13:00:00;27.13;27.13;27.13;27.32;-;28.03;-;27.13;25.03;40.2;24.87;28.64;27.16;-
06/10/19;14:00:00;27.3;27.3;27.3;27.3;-;27.3;-;27.3;22.55;37.1;23.55;26.13;27.3;-
06/10/19;15:00:00;27.45;27.45;27.45;27.45;-;27.45;-;27.45;23.05;37.1;24.18;27;27.45;-
06/10/19;16:00:00;28.08;28.08;28.08;28.08;-;28.08;-;28.08;26.04;36.1;25.5;27.65;28.08;-
06/10/19;17:00:00;31.19;30.92;30.92;31.19;-;31.19;-;30.92;29.86;37.1;31.41;31.41;31.19;-
06/10/19;18:00:00;36.48;36.48;36.48;34.98;-;36.52;-;36.48;32.13;36.24;34.92;34.92;36.24;-
06/10/19;19:00:00;40;39.04;39.04;40;-;40;-;39.04;36.41;40;38.13;38.13;40;-
06/10/19;20:00:00;40.83;39.85;39.85;39.74;-;41.04;-;39.85;37.26;40.68;39.94;40.31;40.68;-
06/10/19;21:00:00;39.9;34.5;34.5;39.7;-;39.9;-;34.5;37;40.2;38.57;38.93;39.87;-
06/10/19;22:00:00;40;33.57;33.57;40;-;40;-;33.57;34.6;40;36.89;36.89;40;-
06/10/19;23:00:00;35.06;31.68;31.68;35.06;-;35.06;-;23.03;30.98;35.06;32.31;32.31;35.06;-
06/11/19;00:00:00;30.09;28.73;28.73;33;-;43.65;-;14.86;30.72;30.09;33.51;33.51;30.09;-
06/11/19;01:00:00;29.21;28.27;28.27;29.21;-;29.21;-;9.69;29.45;29.21;32.05;32.05;29.21;-
06/11/19;02:00:00;28.28;27.37;27.37;28.28;-;28.28;-;10.04;29.13;28.28;29.23;29.23;28.28;-
06/11/19;03:00:00;27.05;26.27;26.27;26.87;-;27.14;-;4.4;28.33;27.01;28.79;28.79;27.01;-
06/11/19;04:00:00;25.92;25.68;25.68;24.6;-;26.53;-;3.21;29.04;25.62;29.07;29.07;25.62;-
06/11/19;05:00:00;29.13;11.61;11.61;29.13;-;29.13;-;11.61;30.47;29.13;31.81;31.81;29.13;-
06/11/19;06:00:00;43.29;42.06;42.06;30.07;-;42.32;-;42.06;39.24;41.24;41.6;41.6;41.24;-
06/11/19;07:00:00;47.38;46.25;46.25;44;-;47.07;-;46.25;42.6;47;51.34;51.34;47;-
06/11/19;08:00:00;52.85;51.58;51.58;48.41;-;52.41;-;51.58;45.06;52.33;55.27;55.27;52.33;-
06/11/19;09:00:00;50.03;48.83;48.83;48.99;-;50.03;-;48.83;45.17;49.85;53.32;53.32;49.85;-
06/11/19;10:00:00;52.73;34.33;51.46;47.42;-;52.22;-;51.46;45.28;51.96;49;49;51.96;-
06/11/19;11:00:00;54.02;33.78;52.73;46.99;-;53.37;-;52.73;45.08;53.02;49;49.96;53.02;-
06/11/19;12:00:00;47.38;33.5;46.24;47.38;-;47.38;-;46.24;43.08;47.38;47.51;47.51;47.38;-
06/11/19;13:00:00;45.72;33.33;44.62;45.72;-;45.72;-;44.62;42.99;45.72;46.82;47.64;45.72;-
06/11/19;14:00:00;45.09;33.37;44;44.09;-;45;-;44;42.52;44.9;45.65;49.7;44.9;-
06/11/19;15:00:00;46.48;32.76;45.36;43.19;-;46.19;-;45.36;41.73;45.86;45.74;51.94;45.86;-
06/11/19;16:00:00;49.8;32.77;48.6;42.29;-;49.12;-;48.6;41.49;48.38;46.34;52.5;48.38;-
06/11/19;17:00:00;55.99;33.06;54.64;42.81;-;55.71;-;54.64;42.16;53.78;50.55;50.55;53.78;-
06/11/19;18:00:00;59.38;59.38;59.38;44.5;-;59.38;-;57.95;43.87;57.3;53.02;53.02;57.3;-
06/11/19;19:00:00;59.93;56.1;56.1;44.98;-;59.93;-;31.81;43.91;57.59;56.79;56.79;57.59;-
06/11/19;20:00:00;54;50.08;50.08;45.72;-;54;-;28.11;42.64;52.94;55.6;55.6;52.94;-
06/11/19;21:00:00;51.25;46.16;46.16;43.32;-;51.25;-;20.73;42.22;50.1;51.91;51.91;50.1;-
06/11/19;22:00:00;46.1;33.19;33.19;46.1;-;46.1;-;7.77;42.05;46.1;47.54;47.54;46.1;-
06/11/19;23:00:00;40.93;32.09;32.09;40.93;-;40.93;-;3.36;39.74;40.93;41.9;41.9;40.93;-
06/12/19;00:00:00;37.69;32.91;32.91;37.69;-;37.69;-;2.05;38.34;37.69;38.93;38.93;37.69;-
06/12/19;01:00:00;35.65;31.93;31.93;35.65;-;35.65;-;2.46;35;35.65;35.82;35.82;35.65;-
06/12/19;02:00:00;33.43;31.31;31.31;33.43;-;33.43;-;2.23;33.52;33.43;33.98;33.98;33.43;-
06/12/19;03:00:00;33.44;30.95;30.95;27.58;-;33.04;-;2.41;32.6;32.33;32.57;32.57;32.33;-
06/12/19;04:00:00;32.87;30.28;30.28;29.58;-;32.64;-;2.08;32.4;32.25;32.05;32.05;32.25;-
06/12/19;05:00:00;35.04;27.99;27.99;30.67;-;34.74;-;12.8;34.61;34.21;34.96;34.96;34.21;-
06/12/19;06:00:00;47.82;47.82;47.82;32.83;-;46.66;-;28.7;43.42;45.7;49.3;49.3;45.7;-
06/12/19;07:00:00;56.51;56.51;56.51;44.46;-;55.72;-;55.15;45.03;54.94;58.94;58.94;54.94;-
06/12/19;08:00:00;62.61;62.61;62.61;51.22;-;62.61;-;61.11;48;60.9;61.33;61.33;60.9;-
06/12/19;09:00:00;57.49;57.49;57.49;51;-;57.86;-;56.11;47.83;56.44;56.39;56.39;56.44;-
06/12/19;10:00:00;51.91;51.91;51.91;50.54;-;52.31;-;50.66;47.26;51.6;49.95;52.32;51.6;-
06/12/19;11:00:00;50.54;50.54;50.54;50.54;-;50.54;-;49.33;45.99;55.04;47.24;52.08;50.54;-
06/12/19;12:00:00;45.98;45.98;45.98;45.98;-;45.98;-;33.86;43.77;45.98;43.8;51.4;45.98;-
06/12/19;13:00:00;42.91;42.91;42.91;42.91;-;42.91;-;33.74;42.07;44.7;42.11;49.94;42.91;-
06/12/19;14:00:00;39.05;39.05;39.05;39.05;-;39.05;-;33.7;41.08;51.31;40.63;51.13;39.05;-
06/12/19;15:00:00;34.09;33;33;34.09;-;34.09;-;33;40.03;54.94;39.7;56.88;34.09;-
06/12/19;16:00:00;35.34;35.34;35.34;27.72;-;34.9;-;32.39;40.82;54.94;40.4;58.64;35.34;-
06/12/19;17:00:00;42.14;42.14;42.14;32.05;-;42.14;-;32.11;41.97;56.27;45;56.96;42.14;-
06/12/19;18:00:00;48.5;48.5;48.5;39;-;48.5;-;31.61;43.1;47.19;50;53.54;47.19;-
06/12/19;19:00:00;51.44;51.44;51.44;46;-;51.44;-;31.51;43.37;50.69;52.2;55.6;50.69;-
06/12/19;20:00:00;50.56;50.56;50.56;39.19;-;50.56;-;30.11;42.12;54.57;52.1;55.54;48.96;-
06/12/19;21:00:00;47.7;47.7;47.7;42.92;-;47.7;-;29.6;42.93;50.09;48.94;52.06;47.01;-
06/12/19;22:00:00;44.64;44.64;44.64;44.64;-;44.64;-;27.06;43.21;44.64;43.5;47.12;44.64;-
06/12/19;23:00:00;38.7;38.7;38.7;38.7;-;38.7;-;18.89;38.08;38.7;38.05;38.05;38.7;-
06/13/19;00:00:00;29.78;1.75;3.06;29.78;-;29.78;-;3.06;33.07;29.78;33.32;34.22;29.78;-
06/13/19;01:00:00;28.34;10.01;10.01;28.34;-;28.34;-;10.01;31.13;28.34;31.3;31.3;28.34;-
06/13/19;02:00:00;27.38;15.65;15.65;26.66;-;27.32;-;15.65;30.04;27.38;29.52;29.52;27.38;-
06/13/19;03:00:00;28.34;24.02;24.02;17.2;-;27.35;-;14.46;29.36;28.34;28.6;28.6;28.34;-
06/13/19;04:00:00;28.32;22.7;22.7;17.72;-;27.45;-;10.48;29.12;28.32;28.16;28.16;28.32;-
06/13/19;05:00:00;29.89;24.09;24.09;20.39;-;29.1;-;24.09;31.13;29.89;30.34;30.34;29.89;-
06/13/19;06:00:00;37.45;37.45;37.45;27.83;-;36.56;-;36.55;39.58;37.45;39.86;39.93;37.45;-
06/13/19;07:00:00;48.01;48.01;48.01;42.74;-;45.32;-;48.01;43.44;48.01;46.8;49.06;48.01;-
06/13/19;08:00:00;44.49;44.49;44.49;44.49;-;44.49;-;44.49;43.88;44.49;47.39;52.3;44.49;-
06/13/19;09:00:00;36.42;36.42;36.42;36.42;-;36.42;-;36.42;40.99;36.42;42.01;53.05;36.42;-
06/13/19;10:00:00;32.9;32.9;32.9;32.9;-;32.9;-;32.9;35.69;39.1;36.1;52.92;32.9;-
06/13/19;11:00:00;30.18;30.18;30.58;30.09;-;30.18;-;30.58;34.08;50.7;34.17;52.02;33.03;-
06/13/19;12:00:00;28.42;28.42;29.36;28.23;-;28.42;-;29.36;32.69;44.73;30.51;49.37;33;-
06/13/19;13:00:00;28.66;28.66;28.73;28.53;-;28.66;-;28.73;31.49;44.86;29.81;48;33.02;-
06/13/19;14:00:00;28.85;28.85;29.56;28.79;-;28.85;-;29.56;30.07;51.7;29.5;49.72;32.1;-
06/13/19;15:00:00;30.03;30.03;30.03;29.9;-;29.95;-;30.03;31.08;52.59;29.5;53.09;32.09;-
06/13/19;16:00:00;31.11;31.11;31.11;31.09;-;31.11;-;31.11;31.49;56.1;30.6;52.94;32;-
06/13/19;17:00:00;33.68;33.68;33.68;33.68;-;33.68;-;33.68;34.48;39.2;39;52.3;33.68;-
06/13/19;18:00:00;50.09;50.09;50.09;37.14;-;48.71;-;50.09;43.2;53.39;47.3;53.38;50.09;-
06/13/19;19:00:00;64.24;64.24;64.24;43.79;-;62.06;-;62.7;43.41;64.24;56.4;56.4;64.24;-
06/13/19;20:00:00;76.5;76.5;76.5;36.38;-;72.87;-;72.94;43.3;76.5;56.4;57.87;76.5;-
06/13/19;21:00:00;62.61;62.61;62.61;37.96;-;60.28;-;61.1;43.08;62.61;52.5;55.31;62.61;-
06/13/19;22:00:00;47.56;47.56;47.56;47.56;-;47.56;-;46.27;43.87;47.56;46.78;48.52;47.56;-
06/13/19;23:00:00;41.03;41.03;41.03;41.03;-;41.03;-;30.61;38.97;41.03;39.41;40.59;41.03;-
06/14/19;00:00:00;33.44;29.42;29.42;33.44;-;33.44;-;28.33;33.54;33.44;33.55;34.33;33.44;-
06/14/19;01:00:00;29.78;28.82;28.82;29.78;-;29.78;-;25.99;31.62;29.78;31.55;31.55;29.78;-
06/14/19;02:00:00;28.24;27.32;27.32;28.05;-;28.22;-;25.01;29.93;28.2;29.35;29.35;28.2;-
06/14/19;03:00:00;28.37;27.08;27.08;23.65;-;27.98;-;22.66;29.57;27.7;28.56;28.56;27.7;-
06/14/19;04:00:00;28.89;27.09;27.09;17.6;-;27.99;-;23.11;29.1;27.01;28.51;28.51;27.01;-
06/14/19;05:00:00;29.88;28.61;28.61;25.66;-;29.55;-;28.61;30.54;29.1;30.84;30.84;29.1;-
06/14/19;06:00:00;40.25;40.25;40.25;28.5;-;39.26;-;39.28;39.94;40.25;40.53;40.53;40.25;-
06/14/19;07:00:00;52.94;52.94;52.94;35.44;-;51.87;-;52.94;42.98;52.94;50.17;50.17;52.94;-
06/14/19;08:00:00;59.61;59.61;59.61;43.06;-;58.68;-;59.61;46.26;59.61;53.6;53.6;59.61;-
06/14/19;09:00:00;49.04;49.04;49.04;49.04;-;49.04;-;49.04;45.55;49.04;48.52;48.52;49.04;-
06/14/19;10:00:00;42.91;42.91;42.91;42.91;-;42.91;-;42.91;43.06;42.91;43.9;46.45;42.91;-
06/14/19;11:00:00;41.01;41.01;41.01;41.01;-;41.01;-;40.02;41.91;49.1;43.32;48;41.01;-
06/14/19;12:00:00;34.9;34.9;34.9;34.9;-;34.9;-;34.06;40.38;43.31;40.8;46.99;34.9;-
06/14/19;13:00:00;33.02;33.02;33.02;33.02;-;33.02;-;32.41;38.04;43.31;39;46.24;33.02;-
06/14/19;14:00:00;33.28;33.28;33.28;33.28;-;33.28;-;32.48;35.38;48;37.98;46.27;33.28;-
06/14/19;15:00:00;34.06;34.06;34.06;34.06;-;34.06;-;33.24;35.75;49.1;37.4;44.1;34.06;-
06/14/19;16:00:00;36.34;36.34;36.34;36.34;-;36.34;-;35.47;36.31;49.1;40.32;48.93;36.34;-
06/14/19;17:00:00;49.02;49.02;49.02;31.63;-;47.79;-;44.86;41.09;49.1;45.7;53.17;49.02;-
06/14/19;18:00:00;58.28;58.28;58.28;35.68;-;56.82;-;32.95;42.6;58.28;53.7;54.93;58.28;-
06/14/19;19:00:00;64.69;64.69;64.69;40.13;-;62.76;-;32.82;42.61;61.87;57.15;58.02;61.87;-
06/14/19;20:00:00;58.94;58.94;58.94;39.01;-;57.36;-;31.44;41.97;56.79;55.61;58.28;56.79;-
06/14/19;21:00:00;50.45;50.45;50.45;31.72;-;49.07;-;30.94;41.73;50.45;48.7;56.74;50.45;-
06/14/19;22:00:00;43.54;43.54;43.54;42.19;-;43.49;-;30.26;41.11;43.54;42.63;47.77;43.54;-
06/14/19;23:00:00;37.94;37.94;37.94;37.94;-;37.94;-;27.82;34.08;37.94;35.53;37.23;37.94;-
06/15/19;00:00:00;33.29;28.13;28.13;33.29;-;33.29;-;28.13;33.35;33.29;34.3;34.43;33.29;-
06/15/19;01:00:00;31.47;29.14;29.14;31.47;-;31.47;-;27.37;30.36;31.47;30.1;30.1;31.47;-
06/15/19;02:00:00;29.92;28.29;28.29;29.92;-;29.92;-;22.97;29.6;29.92;27.1;27.1;29.92;-
06/15/19;03:00:00;27.94;27.36;27.36;27.35;-;28.26;-;20.01;27.47;27.82;25.49;25.49;27.82;-
06/15/19;04:00:00;26.6;26.6;26.6;25.08;-;27.48;-;18.08;26.08;26.6;24.67;24.67;26.6;-
06/15/19;05:00:00;25.66;25.14;25.14;25.11;-;25.98;-;19.91;24.93;25.66;23.17;23.17;25.66;-
06/15/19;06:00:00;26.68;25.83;25.83;26.68;-;26.68;-;21.45;28.2;26.68;24.62;24.62;26.68;-
06/15/19;07:00:00;29.99;27.91;27.91;29.99;-;29.99;-;24.59;31.12;29.99;29.12;30.05;29.99;-
06/15/19;08:00:00;33;28.93;28.93;33;-;33;-;28.51;32.99;33;32.37;35.08;33;-
06/15/19;09:00:00;32.27;29.56;29.56;33.94;-;40;-;29.56;32;32.9;32.61;40.23;32.9;-
06/15/19;10:00:00;30.13;30.13;30.13;32.2;-;39.5;-;29.41;30.95;30.9;30.06;43.58;30.9;-
06/15/19;11:00:00;27.47;27.47;27.47;31.23;-;47.8;-;27.47;29.53;35;28.37;41.64;28.83;-
06/15/19;12:00:00;25.38;25.38;25.38;28.35;-;40.66;-;25.38;28.56;29.63;26.45;39.62;25.38;-
06/15/19;13:00:00;24.93;24.93;24.93;24.93;-;26;-;24.93;24.27;24.99;24.25;37.61;24.93;-
06/15/19;14:00:00;23.54;23.54;23.54;23.54;-;24.31;-;23.54;22.72;24.79;21.79;36.34;23.54;-
06/15/19;15:00:00;23.64;23.64;23.64;23.64;-;24.42;-;23.64;22.74;26.2;23.47;38.51;23.64;-
06/15/19;16:00:00;24.92;24.32;24.32;24.92;-;24.92;-;24.32;25.54;26.2;24.92;42.17;24.92;-
06/15/19;17:00:00;28.97;28.27;28.27;22.74;-;32.37;-;28.27;29.45;28.97;28.9;42.08;28.97;-
06/15/19;18:00:00;35.73;29.62;29.62;27.75;-;35.34;-;28.54;34.67;35.73;36.19;43.55;35.73;-
06/15/19;19:00:00;40.2;29.72;29.72;25.38;-;40.1;-;27.31;38.32;40.2;39.4;41.71;40.2;-
06/15/19;20:00:00;39.64;29.63;29.63;19.84;-;51.02;-;23.93;39.92;39.64;43;50.08;39.64;-
06/15/19;21:00:00;39.05;29.4;29.4;19.31;-;50.19;-;22.61;40.18;40.8;42.09;52.94;39.05;-
06/15/19;22:00:00;39.09;29.57;29.57;32.94;-;42.79;-;19.22;38.76;39.09;38.9;42.78;39.09;-
06/15/19;23:00:00;34.31;29.23;29.23;34.31;-;34.31;-;15.44;33;34.31;34.5;35.22;34.31;-
06/16/19;00:00:00;30.17;21.86;21.86;30.17;-;30.17;-;21.86;29.04;30.17;30.43;30.43;30.17;-
06/16/19;01:00:00;27.52;27.52;27.52;25.85;-;28.43;-;20.75;25.66;27.52;26.61;26.61;27.52;-
06/16/19;02:00:00;26.05;26.05;26.05;18;-;30.46;-;19.79;24.06;26.05;23.91;23.91;26.05;-
06/16/19;03:00:00;25.39;25.39;25.39;20.85;-;27.85;-;17.5;22.76;25.39;22.9;22.9;25.39;-
06/16/19;04:00:00;25.07;25.07;25.07;19.38;-;28.1;-;14.09;22.35;25.07;22.99;22.99;25.07;-
06/16/19;05:00:00;23.88;23.88;23.88;16.55;-;27.79;-;17.97;22.72;22.43;21.8;21.8;22.43;-
06/16/19;06:00:00;23.89;23.89;23.89;14.06;-;29.03;-;19.94;22.94;21.91;21.7;21.7;21.91;-
06/16/19;07:00:00;26.93;26.93;26.93;14.72;-;33.41;-;25.31;25.56;26.93;23.95;23.95;26.93;-
06/16/19;08:00:00;28.35;28.35;28.35;18.42;-;32.6;-;27.67;27.08;28.35;28.1;28.1;28.35;-
06/16/19;09:00:00;28.04;28.04;28.04;22.15;-;31.55;-;28.04;26.09;28.04;28.65;28.65;28.04;-
06/16/19;10:00:00;27.44;27.44;27.44;25.93;-;28.35;-;27.44;25.25;27.44;27.74;27.74;27.44;-
06/16/19;11:00:00;27.98;27.98;27.98;27.98;-;27.98;-;27.98;24.48;27.98;29.1;29.1;27.98;-
